,Year,Country,Area,Activity,Sex,Age,Fatal_Y_N
5530,1884,USA,New Jersey,Boating,M,,N
5531,1884,USA,New York,Clamming,M,,N
5532,1884,SOUTH AFRICA,Eastern Cape Province,Swimming,M,,Y
5533,1884,AUSTRALIA,South Australia,Fell overboard,F,,Y
5534,1883,AUSTRALIA,New South Wales,Swimming,M,21,Y
5535,1883,AUSTRALIA,Tasmania,Swimming / escaping imprisonment ,M,,Y
5536,1883,GEORGIA,,Fishing for sharks,M,,N
5537,1883,AUSTRALIA,Northern Territory,Diving,M,,N
5538,1883,AUSTRALIA,Northern Territory,Diving,M,,Y
5539,1883,AUSTRALIA,New South Wales,Bathing,M,37,Y
5540,1883,PACIFIC OCEAN,,Fishing,M,,Y
5541,1883,USA,Florida,Fell overboard,M,,Y
5542,1883,USA,South Carolina,,M,,Y
5544,1882,NEW ZEALAND,South Island,Restraining a beached shark,M,,N
5545,1882,NEW ZEALAND,North Island,Bathing,M,,N
5547,1882,JAPAN,,Clinging to shipwrecked junk,M,,N
5548,1882,AUSTRALIA,New South Wales,Fell overboard,M,,N
5549,1882,AUSTRALIA,,Pearl diving,M,,Y
5550,1882,AUSTRALIA,New South Wales,Fishing,M,,Y
5552,1882,AUSTRALIA,New South Wales,Bathing,M,,Y
5553,1882,USA,Florida,"During ""an exhibition"" he was tied in sack & thrown overboard ",M,,N
5554,1882,AUSTRALIA,Queensland,,M,,N
5555,1881,AUSTRALIA,New South Wales,Swimming,M,,N
5556,1881,USA,Florida,Bathing,M,18,Y
5557,1881,USA,North Carolina,Bathing,M,,Y
5558,1881,,Western Banks,"Floating, holding onto an oar after dory capsized",M,20,Y
5559,1881,USA,Rhode Island,Swimming,M,,N
5560,1881,,,Bathing,M,,N
5561,1881,USA,Alabama,Fell overboard,M,23,Y
5562,1881,INDIA,,,,,Y
5563,1881,ITALY,Sicily,Fishing on a boat,M,,N
5564,1880,AUSTRALIA,Queensland,Swimming,M,12,Y
5565,1880,AUSTRALIA,New South Wales,Traveling by boat,M,,Y
5566,1880,MOZAMBIQUE,,Swimming to retrieve a flannel,M,,Y
5567,1880,USA,New York,Sailing,M,,N
5568,1880,INDIA,West Bengal,,M,20,N
5569,1880,INDIA,West Bengal,Bathing in river,F,60,N
5570,1880,MEXICO,Guerro,,M,,Y
5571,1880,INDIA,West Bengal,Bathing in river,M,,Y
5572,1880,INDIA,West Bengal,Bathing,M,11,Y
5573,1880,AUSTRALIA,New South Wales,Fishing,,,N
5574,1880,AUSTRALIA,New South Wales,Bathing,F,13,N
5575,1880,SYRIA,,Diving for sponges,M,,Y
5576,1880,USA,Florida,,M,,Y
5577,1880,SOLOMON ISLANDS,Guadalcanal Province,,M,,N
5578,1880,NEW ZEALAND,South Island,,M,,N
5579,1879,INDIA,Andaman Islands,Swimming,M,23,Y
5580,1879,AUSTRALIA,New South Wales,Swimming,M,,N
5581,1879,SPAIN,Valencia,Fishing,,,N
5582,1879,FIJI,Lau Group,,M,,N
5583,1879,USA,California,Bathing,M,,N
5584,1879,NEW ZEALAND,North Island,Standing,M,19,Y
5585,1879,AUSTRALIA,New South Wales,The steamship Bonnie Dundee lost in collision,M,,Y
5586,1879,USA,Mississippi,Floating with life buoy after pilot launch capsized,M,,Y
5587,1878,AUSTRALIA,New South Wales,Bathing,M,,N
5588,1878,INDONESIA,East Java,Swimming,M,,Y
5589,1878,,,Jumped overboard after murdering 2 shipmates,M,,Y
5590,1878,USA,Connecticut,Fishing,M,,N
5591,1878,SOUTH ATLANTIC OCEAN,Off the coast of West Africa,Boat with 5 men capsized while returning to the Amerique,M,,N
5592,1878,SOUTH ATLANTIC OCEAN,Off the coast of West Africa,Boat with 5 men capsized while returning to the Amerique,M,,Y
5593,1878,USA,New York,Swimming,M,,Y
5594,1878,USA,New York,Swimming,M,14,Y
5595,1878,PHILIPPINES,Misamis Oriental,,F,,Y
5596,1878,NEW GUINEA,,,M,,N
5597,1878,SOUTH AFRICA,Western Cape Province,Wreck of the Union Steamship Company 982-ton iron steamer Kafir,M,,Y
5598,1878,AUSTRALIA,New South Wales,Bathing in 2 feet of water,M,11,Y
5599,1877,FIJI,,,,,Y
5600,1877,AUSTRALIA,New South Wales,Bathing,M,11,N
5601,1877,AUSTRALIA,New South Wales,Washed overboard from the barque Mary Eady,M,,Y
5602,1877,AUSTRALIA,New South Wales,Fishing,M,,N
5603,1877,INDIAN OCEAN,,,M,,Y
5604,1877,AUSTRALIA,Tasmania,,M,,N
5605,1877,AUSTRALIA,Victoria,Bathing,M,,N
5606,1877,ITALY,Strait of Messina,Paddling,M,,N
5607,1877,FIJI,Viti Levu Island,,M,15,N
5608,1877,AUSTRALIA,Victoria,Fishing ,M,,N
5609,1877,AUSTRALIA,Victoria,Bathing,M,,Y
5610,1877,AUSTRALIA,Victoria,Swimming,F,,N
5611,1877,SOUTH AFRICA,KwaZulu-Natal,Body found floating next to his ship,M,,Y
5612,1877,INDIA,Hoogly River,,,,N
5613,1876,GREECE,Cyclades archipelago,Diving for sponges,M,,Y
5614,1876,USA,Georgia,Bathing,M,,N
5615,1876,AUSTRALIA,New South Wales,Swimming,M,,Y
5616,1876,AUSTRALIA,Victoria,Bathing,M,,Y
5617,1876,LEBANON,Mount Lebanon,Sponge diving,M,,Y
5618,1876,ENGLAND,"Between Hastings & Fairlight, Sussex",,M,,N
5619,1876,AUSTRALIA,Western Australia,Pearl diving,M,,N
5620,1876,AUSTRALIA,New South Wales,,M,,Y
5621,1875,AUSTRALIA,New South Wales,Fishing,M,,N
5622,1875,SOUTH AFRICA,KwaZulu-Natal,,,,Y
5623,1875,NEW ZEALAND,North Island,Bathing,M,3,Y
5624,1875,AUSTRALIA,Queensland,Bathing,M,,N
5625,1874,AUSTRALIA,Queensland,Bathing,M,,N
5626,1875,AUSTRALIA,Western Australia,Sitting on gunwale of boat,M,,Y
5627,1874,CROATIA,Zadar County,Fishing,,,N
5628,1874,FRANCE,,Fishing,,,N
5629,1874,USA,Hawaii,Fishing,M,,N
5630,1874,USA,New York,Bathing,M,,N
5631,1874,KIRIBATI,Gilbert Islands,Escaping from blackbirding vessel,M,,Y
5632,1874,,,Salvaging a shipwreck,M,,N
5633,1874,CANADA,Newfoundland,Fishing,M,,N
5634,1874,AUSTRALIA,New South Wales,Bathing,M,,N
5635,1874,TUVALU,,Fleet of canoes caught by a squall and charged by sharks.,,,Y
5636,1873,USA,Maryland,Fishing (Seining),M,,N
5637,1873,AUSTRALIA,New South Wales,Bathing,M,,Y
5638,1873,AUSTRALIA,Queensland,Bathing,M,,N
5639,1873,CUBA,Havana Province,Swimming / escaping imprisonment ,M,27,N
5640,1872,INDIAN OCEAN?,,Swimming to avoid capture,M,,Y
5641,1872,AZORES,,,M,,N
5643,1872,USA,Hawaii,Canoeing,M,,N
5644,1872,AUSTRALIA,Queensland,Wreck of the 150-ton brig Maria,,,Y
5645,1872,Fiji,Lomaiviti Provine,boat capsized,M,,Y
5646,1872,SOUTH ATLANTIC OCEAN,Off the coast of South America,Adrift on a raft ,M,,N
5647,1871,AUSTRALIA,New South Wales,,M,,N
5648,1871,USA,Hawaii,Fishing,M,,N
5649,1871,USA,New York,Shark fishing,M,,N
5650,1871,SRI LANKA,Eastern Province,Bathing,M,,N
5651,1871,INDIA,"22ºN, 88ºE",Bathing,M,30,Y
5652,1871,AUSTRALIA,New South Wales,,M,,Y
5653,1871,AUSTRALIA,Queensland,,M,,N
5654,1871,AUSTRALIA,New South Wales,Fishing,M,,N
5655,1870,USA,North Carolina,Bathing,M,,N
5656,1870,INDIA,"22ºN, 88ºE",Bathing,M,40,N
5657,1870,INDIA,West Bengal,Bathing / standing,M,40,N
5658,1870,AUSTRALIA,Queensland,Fishing,M,13,N
5659,1870,INDIA,"22ºN, 88ºE",Bathing,M,39,N
5661,1870,AUSTRALIA,Queensland,Bathing,M,17,N
5662,1870,AUSTRALIA,Tasmania,Canoeing,M,,N
5663,1869,AUSTRALIA,South Australia,Net fishing,M,,N
5664,1869,,,Fell overboard,M,,Y
5665,1868,ITALY,Adriatic Sea,,M,,Y
5666,1868,INDIA,Hoogly River,Standing,M,35,Y
5667,1868,VIETNAM,,A junk foundered,M,,Y
5668,1868,AUSTRALIA,South Australia,Fishing,,,N
5669,1868,AUSTRALIA,Torres Strait,Swimming,M,,Y
5670,1868,NEW ZEALAND,North Island,Bathing close inshore,M,,N
5671,1867,EGYPT,,Swimming,M,,Y
5672,1867,MEXICO,Veracruz ,boat from the Austrian ship Elizabeth,M,,Y
5673,1867,CUBA,Villa Clara Province,boat from ship Josephine capsized in squall,M,,Y
5674,1867,CUBA,Matanzas Province (north coast),Painting a ship,M,,Y
5675,1866,AUSTRALIA,Western Australia,Fell overboard,M,,Y
5676,1865,USA,New York,Swimming alongside the schooner Catherine Wilcox,M,17,N
5677,1865,USA,Texas,Bathing,M,,Y
5678,1865,SOUTH AFRICA,Western Cape Province,Fishing,M,,Y
5679,1865,AUSTRALIA,South Australia,Boarding a ship,,,N
5680,1864,FRANCE,Alpes Maritime,Dragging a shark,M,,N
5681,1864,SCOTLAND,Edinburgh,,M,,N
5682,1864,USA,New York,Swimming,M,13,N
5683,1864,SPAIN,Eastern Catalona,Bathing,M,,Y
5684,1864,PANAMA,Colón Province,Coming ashore on a hawser,M,,Y
5685,1864,NEW ZEALAND,Foveaux Strait,Boat swamped,M,,Y
5686,1864,NEW ZEALAND,North Island,Standing / Bathing,M,,N
5687,1864,AUSTRALIA,South Australia,Swimming,M,,Y
5688,1863,GUINEA,Conakry Region,"Bathing near whaling ship (bark A. R. Tucker of New Bedford, Massachusetts)",M,18,Y
5689,1863,USA,South Carolina,Bathing,M,,N
5690,1863,AUSTRALIA,Queensland,Launching a boat,M,,Y
5691,1863,AUSTRALIA,Victoria,Floating on back,M,,N
5692,1863,SOUTH AFRICA,KwaZulu-Natal,"Swimming, caught in strong backwash & disappeared",M,26,Y
5693,1863,AUSTRALIA,New South Wales,Bathing,M,17,Y
5694,1863,GREECE,Corfu,Swimming,M,,Y
5695,1862,NEW ZEALAND,North Island,Swimming,M,28,N
5696,1862,AUSTRALIA,Queensland,Trying to catch a wounded bird,M,,Y
5698,1862,SPAIN,,Bathing,F,,N
5700,1862,SPAIN,Malaga,Swimming,M,18,Y
5701,1862,SPAIN,Cádiz,,M,18,Y
5702,1862,SPAIN,Cádiz,Swimming alongside the SS Kearsarge,M,,Y
5703,1862,SOUTH AFRICA,KwaZulu-Natal,,M,,N
5704,1862,SOUTH AFRICA,KwaZulu-Natal,Bathing,M,,N
5705,1862,USA,Hawaii,,F,,N
5706,1862,JAPAN,Bonin Islands,Boat of a Hawaiian brig was stove in by  whale,M,,Y
5707,1861,SINGAPORE,,Bathing alongside the American ship Thomas W. Sears,M,,Y
5708,1861,CUBA,,Deserting the bark Nazarene,M,,N
5709,1861,NEW ZEALAND,North Island,Bathing,M,,N
5710,1861,EQUATORIAL GUINEA / CAMEROON,Fernando Po Island,Swimming,M,,Y
5711,1861,AUSTRALIA,Queensland,Bathing,M,,N
5712,1860,AUSTRALIA,New South Wales,Bathing,M,,N
5713,1860,USA,New York,Swimming,M,,N
5714,1860,NEW ZEALAND,North Island,Swimming,M,,N
5715,1860,NEW ZEALAND,North Island,Bathing,M,,Y
5716,1860,COOK ISLANDS,Mangaia Island,43-ton schooner Irene capsized & sank,M,,Y
5717,1860,BAHAMAS,New Providence Island,"In boat being towed by ship, Karnak",M,,Y
