,Case Number,Date,Year,Type,Country,Area,Location,Activity,Injury,Fatal (Y/N),Time,pdf,href,original order
1174,2007.03.12,12-Mar-07,2007,Unprovoked,AUSTRALIA,Queensland,"Moore Park, north of Bundaberg",Swimming,"Bruises to arm and hand, laceration to lower leg & minor injuries to foot",N,15h30,2007.03.12-Ryan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.03.12-Ryan.pdf,4819
1175,2007.03.11,11-Mar-07,2007,Unprovoked,USA,Florida,"Tiger Shores Beach, Martin County",Surfing,Lacerations to right forearm & hand,N,13h00,2007.03.11-McMichael.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.03.11-McMichael.pdf,4818
1176,2007.03.05.R,Reported 05-Mar-2007,2007,Provoked,NEW ZEALAND,Cook islans,Penhryn Island,Spearfishing,Leg bitten  by shark after he shot at it & missed  PROVOKED INCIDENT,N,Unknown,2007.03.05.R-Maretapu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.03.05.R-Maretapu.pdf,4817
1177,2007.02.04,04-Feb-07,2007,Invalid,COSTA RICA,,,Swimming,Death due to drowning. Shark bite may have been postmortem,Y,Unknown,2007.02.04-Cash.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.02.04-Cash.pdf,4816
1178,2007.02.03,03-Feb-07,2007,Unprovoked,AUSTRALIA,New South Wales,Shelly Beach,Boogie Boarding,Lacerations to  lower left leg & ankle ,N,08h00,2007.02.03-McIntosh.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.02.03-McIntosh.pdf,4815
1179,2007.02.00,Feb-07,2007,Unprovoked,NEW CALEDONIA,Loyalty Islands,Ouvéa,Spearfishing,Survived,N,Unknown,2007.02.00-Ouvea.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.02.00-Ouvea.pdf,4814
1180,2007.01.25.b,25-Jan-07,2007,Unprovoked,NEW CALEDONIA,North Province,Kaala-Gomen ,Spearfishing (free diving),Leg bitten,N,14h00,2007.01.25.b-Jizdny.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.25.b-Jizdny.pdf,4813
1181,2007.01.25.a,25-Jan-07,2007,Boat,USA,Florida,100 miles off Ft. Myers Beach,Shrimping,"A large shark rammed boat, breaking prop shaft. No injury to occupants but boat sank several hours later",N,03h30,2007.01.25.a-ChristyNichole.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.25.a-ChristyNichole.pdf,4812
1182,2007.01.23,23-Jan-07,2007,Unprovoked,AUSTRALIA,New South Wales,Cape Howe,Diving,Head & torso bitten,N,10h30,2007.01.23-Nerhus.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.23-Nerhus.pdf,4811
1183,2007.01.19,19-Jan-07,2007,Invalid,AUSTRALIA,New South Wales,Brunswick Heads,Swimming,Shark involvement prior to death unconfirmed,Y,Unknown,2007.01.19-Houghton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.19-Houghton.pdf,4810
1184,2007.01.14,14-Jan-07,2007,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Second Beach, Port St. John's",Swimming / Body Surfing,"Presumed FATAL, body not recovered",Y,Afternoon,2007.01.14-Masiza.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.14-Masiza.pdf,4809
1185,2007.01.09,09-Jan-07,2007,Unprovoked,AUSTRALIA,New South Wales,Sandbar Beach,Surfing,"No injury, shark damaged surfboard",N,06h30,2007.01.09-Sparkes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.09-Sparkes.pdf,4808
1186,2007.01.07,07-Jan-07,2007,Invalid,USA,New York,"Smith Point, Long Island",Surfing,No injury,N,14h00,2007.01.07-Brodsky.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.07-Brodsky.pdf,4807
1187,2007.01.05,01-Jan-07,2007,Unprovoked,USA,Hawaii,"Majors Bay, Kaua'i",Surfing,"No injury, shark removed piece of surfboard",N,10h15,2007.01.05-Reed.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.01.05-Reed.pdf,4806
1188,2006.12.18,18-Dec-06,2006,Unprovoked,AUSTRALIA,Victoria,"Winki Pop, Bells Beach",Surfing,Left leg bitten,N,20h00,2006.12.18-Galvin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.12.18-Galvin.pdf,4805
1189,2006.12.11,11-Dec-06,2006,Unprovoked,NEW ZEALAND,North Island,"Raglan, Manu Bay",Surfing,Foot bitten,N,11h00,2006.12.11-Reid.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.12.11-Reid.pdf,4804
1190,2006.12.10,10-Dec-06,2006,Unprovoked,USA,California,"Dillon Beach, Marin County",Surfing,"Minor injuries, surfboard bitten",N,11h50,2006.12.10-Frailey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.12.10-Frailey.pdf,4803
1191,2006.12.06,06-Dec-06,2006,Provoked,SOUTH AFRICA,KwaZulu-Natal,Cape Vidal,Fishing,"Hand, thigh & calf bitten by hooked shark PROVOKED INCIDENT",N,"""Evening""",2006.12.06-Willoughby.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.12.06-Willoughby.pdf,4802
1192,2006.12.02,02-Dec-06,2006,Unprovoked,AUSTRALIA,Western Australia,Wharton Beach,Body boarding,"Right leg severed, left leg lacerated",N,07h30,2006.12.02-Golebiowski.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.12.02-Golebiowski.pdf,4801
1193,2006.11.25,25-Nov-06,2006,Sea Disaster,PHILIPPINES,Surigao del Norte,"Off Bilisan Point, Hinatuarn Island",Sea Disaster,15 perished but shark involvement prior to death was not confirmed,Y,14h20,2006.11.25-Leonida.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.11.25-Leonida.pdf,4800
1194,2006.11.11,11-Nov-06,2006,Unprovoked,USA,Hawaii,"Kihei, Maui",Swimming,Laceration to left thigh & left hand,N,12h30,2006.11.11-Gruen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.11.11-Gruen.pdf,4799
1195,2006.11.09,09-Nov-06,2006,Provoked,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Canoeing,Left arm lacerated when he grabbed shark by its tail PROVOKED INCIDENT,N,Afternoon,2006.11.09-Tebutt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.11.09-Tebutt.pdf,4798
1196,2006.10.31,31-Oct-06,2006,Unprovoked,USA,Oregon,"Siletz River mouth, Lincoln County",Surfing,"No injury, surfboard bitten",N,Just before sundown,2006.10.31-Perez.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.10.31-Perez.pdf,4797
1197,2006.10.16,16-Oct-06,2006,Unprovoked,USA,Florida,Sebastian Inlet,Fishing,Lower right leg and foot bitten,N,Unknown,2006.10.16-Castellano.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.10.16-Castellano.pdf,4796
1198,2006.10.10,10-Oct-06,2006,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Surfing,Left ankle bitten,N,11h30,2006.10.10-Cody.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.10.10-Cody.pdf,4795
1199,2006.10.07,07-Oct-06,2006,Unprovoked,USA,Texas,"Isla Blanca Park, South Padre Island",Surfing,Lacerations to lower left leg,N,Unknown,2006.10.07-Torres.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.10.07-Torres.pdf,4794
1200,2006.10.05,05-Oct-06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Playing soccer in the water,Lacerations to foot,N,12h00,2006.10.05-Munoz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.10.05-Munoz.pdf,4793
1201,2006.10.00.b,Oct-06,2006,Unprovoked,BAHAMAS,New Providence Island,Nassau,Free diving / modeling,Puncture wounds to left foot,N,Unknown,2006.10.00.b-Foucre.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.10.00.b-Foucre.pdf,4792
1202,2006.10.00.a,Oct-06,2006,Unprovoked,GULF OF ADEN,Between Somalia & Yemen,,Murder,"FATAL,  beaten & thrown overboard by smugglers, they  were killed by sharks",Y,Unknown,2006.10.00.a-EthiopianRefugees.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.10.00.a-EthiopianRefugees.pdf,4791
1203,2006.09.30,30-Sep-06,2006,Invalid,SOUTH AFRICA,Western Cape Province,Miller's Point,Spearfishing,No injury; 4m white shark made a threat display,N,Unknown,2006.09.30-Johnston.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.30-Johnston.pdf,4790
1204,2006.09.29,29-Sep-06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Big toe bitten,N,Unknown,2006.09.29-Andrews.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.29-Andrews.pdf,4789
1205,2006.09.18.R,Reported 18-Sep-2006,2006,Provoked,USA,Florida,"Off Key Largo, Monroe County",Diving / Kissing the shark,Lacerations to upper lip    PROVOKED INCIDENT,N,Unknown,2006.09.18.R-DaveMarcel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.18.R-DaveMarcel.pdf,4788
1206,2006.09.16,16-Sep-06,2006,Unprovoked,USA,North Carolina,Onslow Beach,Surfing,Laceration to left thigh,N,Morning,2006.09.16-JakePoland.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.16-JakePoland.pdf,4787
1207,2006.09.14,14-Sep-06,2006,Unprovoked,USA,Florida,"Singer Island, Riviera Beach",Swimming,Minor injury to left hand,N,14h00,2006.09.14-Carol.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.14-Carol.pdf,4786
1208,2006.09.11,11-Sep-06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Left torso grazed,N,Unknown,2006.09.11-Macy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.11-Macy.pdf,4785
1209,2006.09.04,04-Sep-06,2006,Invalid,AUSTRALIA,Queensland,Great Barrier Reef  ,Diving,"Killed by a stingray, not a shark - a tragedy for his family and marine wildlife",Y,11h00,2006.09.04-SteveIrwin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.04-SteveIrwin.pdf,4784
1210,2006.09.03.b,03-Sep-06,2006,Unprovoked,BRAZIL,,,Unknown,FATAL,Y,13h00,2006.09.03.b-Darlan-dos-Santos-Luz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.03.b-Darlan-dos-Santos-Luz.pdf,4783
1211,2006.09.03.a,03-Sep-06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Standing,Puncture wounds and cuts to right thigh,N,17h30,2006.09.03.a-Duncan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.03.a-Duncan.pdf,4782
1212,2006.09.02,02-Sep-06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,Arm bitten,N,17h55,2006.09.02.b-Child-NSB.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.02.b-Child-NSB.pdf,4781
1213,2006.09.02,02-Sep-06,2006,Unprovoked,SOUTH AFRICA,Western Cape Province,Noordhoek,Surfing,"No injury, shark rammed surfboard",N,Unknown,2006.09.02.a-Harcourt-Wood.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.09.02.a-Harcourt-Wood.pdf,4780
1214,2006.08.29.b,29-Aug-06,2006,Unprovoked,USA,Oregon,"Florence, Lane County",Surfing,Laceration & puncture wounds to foot,N,Sunset,2006.08.29.b-Larson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.08.29.b-Larson.pdf,4779
1215,2006.08.29.a,29-Aug-06,2006,Unprovoked,AUSTRALIA,South Australia,"Pennington Bay, Kangaroo Island",Surfing,"No injury, shark towed  surfer & board",N,16h00,2006.08.29.a-Jamieson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.08.29.a-Jamieson.pdf,4778
