,id,year,country,type,activity,fatal,country20
1386,2004.05.01,2004,Brazil,Unprovoked,Swimming,Y,Y
1387,2004.04.26,2004,Australia,Unprovoked,Diving,N,Y
1388,2004.04.22,2004,New Zealand,Boat,Fishing,N,Y
1389,2004.04.13.b,2004,Tonga,Unprovoked,Fishing,Y,Y
1390,2004.04.13.a,2004,Tonga,Invalid,Fishing,Y,Y
1391,2004.04.07,2004,Usa,Unprovoked,Surfing,Y,Y
1392,2004.04.05,2004,South Africa,Unprovoked,Surfing,N,Y
1393,2004.04.04,2004,Usa,Invalid,Surfing,Y,Y
1394,2004.03.31.a,2004,Usa,Unprovoked,Surfing,N,Y
1395,2004.03.29,2004,Brazil,Unprovoked,Boarding,N,Y
1396,2004.03.28,2004,Usa,Unprovoked,Surfing,N,Y
1397,2004.03.27.b,2004,Reunion,Unprovoked,Surfing,N,Y
1398,2004.03.27.a,2004,Usa,Unprovoked,Swimming,N,Y
1399,2004.03.24,2004,Usa,Unprovoked,Snorkeling,N,Y
1400,2004.03.22,2004,New Zealand,Unprovoked,Fishing,N,Y
1401,2004.03.16,2004,Usa,Unprovoked,Surfing,N,Y
1402,2004.03.06,2004,Australia,Unprovoked,Fishing,N,Y
1403,2004.02.29,2004,Brazil,Unprovoked,Swimming,Y,Y
1404,2004.02.26,2004,New Zealand,Unprovoked,Surfing,N,Y
1405,2004.02.21,2004,Australia,Unprovoked,Swimming,N,Y
1406,2004.02.16,2004,Australia,Invalid,Fishing,N,Y
1407,2004.02.14,2004,Egypt,Unprovoked,Snorkeling,Y,Y
1408,2004.02.11,2004,Australia,Unprovoked,Snorkeling,N,Y
1409,2004.01.25,2004,Australia,Unprovoked,Diving,N,Y
1410,2004.01.23,2004,Uruguay,Unprovoked,Surfing,N,N
1411,2004.01.22,2004,New Zealand,Invalid,Boarding,N,Y
1412,2004.01.21.b,2004,Venezuela,Unprovoked,Swimming,N,N
1413,2004.01.21.a,2004,Venezuela,Unprovoked,Fishing,N,N
1414,2004.01.15.R,2004,South Africa,Boat,Surfing,N,Y
1415,2004.01.12,2004,Australia,Unprovoked,Diving,N,Y
1416,2004.01.07,2004,South Africa,Unprovoked,Surfing,N,Y
1417,2004.01.03.b,2004,New Zealand,Invalid,Fishing,N,Y
1418,2004.01.03.a,2004,Egypt,Sea Disaster,Others,Y,Y
1419,2004.00.00,2004,Australia,Unprovoked,Surfing,N,Y
1420,2003.12.26,2003,Usa,Invalid,Swimming,N,Y
1421,2003.12.13.b,2003,Usa,Unprovoked,Swimming,N,Y
1422,2003.12.13.a,2003,New Zealand,Unprovoked,Swimming,Y,Y
1423,2003.12.08,2003,Australia,Unprovoked,Surfing,N,Y
1424,2003.11.30.b,2003,Australia,Unprovoked,Swimming,N,Y
1425,2003.11.30.a,2003,Australia,Unprovoked,Swimming,N,Y
1426,2003.11.27,2003,South Africa,Unprovoked,Fishing,Y,Y
1427,2003.11.22,2003,Usa,Unprovoked,Surfing,N,Y
1428,2003.11.12.b,2003,India,Unprovoked,Surfing,N,N
1429,2003.11.12.a,2003,Usa,Unprovoked,Surfing,N,Y
1430,2003.11.06.b,2003,Egypt,Unprovoked,Snorkeling,N,Y
1431,2003.11.06.a,2003,South Africa,Unprovoked,Surfing,N,Y
1432,2003.11.01,2003,Australia,Unprovoked,Standing,N,Y
1433,2003.11.00,2003,Panama,Provoked,Fishing,N,Y
1434,2003.10.31.c,2003,Usa,Unprovoked,Surfing,N,Y
1435,2003.10.31.b,2003,Australia,Unprovoked,Surfing,N,Y
1436,2003.10.31.a,2003,Usa,Unprovoked,Surfing,N,Y
1437,2003.10.27,2003,Usa,Unprovoked,Surfing,N,Y
1438,2003.10.24,2003,Usa,Invalid,Snorkeling,N,Y
1439,2003.10.14,2003,Usa,Unprovoked,Surfing,N,Y
1440,2003.10.06,2003,Usa,Invalid,Swimming,Y,Y
1441,2003.10.05.e,2003,Usa,Unprovoked,Surfing,N,Y
1442,2003.10.05.d,2003,Usa,Unprovoked,Surfing,N,Y
1443,2003.10.05.c,2003,Usa,Provoked,Surfing,N,Y
1444,2003.10.05.b,2003,Usa,Unprovoked,Surfing,N,Y
1445,2003.10.05.a,2003,Usa,Unprovoked,Fishing,N,Y
1446,2003.09.29,2003,Fiji,Unprovoked,Wading,Y,Y
1447,2003.09.28,2003,Usa,Unprovoked,Surfing,N,Y
1448,2003.09.21,2003,Usa,Unprovoked,Surfing,N,Y
1449,2003.09.19,2003,Usa,Unprovoked,Surfing,N,Y
1450,2003.09.17,2003,Usa,Unprovoked,Surfing,N,Y
1451,2003.09.14.c,2003,Usa,Unprovoked,Surfing,N,Y
1452,2003.09.14.b,2003,South Africa,Boat,Fishing,N,Y
1453,2003.09.14.a,2003,Usa,Invalid,Swimming,N,Y
1454,2003.09.13.b,2003,Usa,Unprovoked,Boarding,N,Y
1455,2003.09.13.a,2003,Usa,Unprovoked,Standing,N,Y
1456,2003.09.12,2003,South Africa,Unprovoked,Boarding,Y,Y
1457,2003.09.00,2003,Usa,Unprovoked,Fishing,N,Y
1458,2003.08.29,2003,Usa,Provoked,Fishing,N,Y
1459,2003.08.19,2003,Usa,Unprovoked,Swimming,Y,Y
1460,2003.08.12,2003,Usa,Invalid,Swimming,N,Y
1461,2003.08.08,2003,South Africa,Unprovoked,Surfing,N,Y
1462,2003.07.26.R,2003,Australia,Unprovoked,Surfing,N,Y
1463,2003.07.20,2003,Usa,Unprovoked,Surfing,N,Y
1464,2003.07.15,2003,Usa,Unprovoked,Wading,N,Y
1465,2003.07.09,2003,Bahamas,Unprovoked,Fishing,N,Y
1466,2003.07.05.b,2003,Usa,Provoked,Surfing,N,Y
1467,2003.07.05.a,2003,Usa,Unprovoked,Surfing,N,Y
1468,2003.07.04,2003,Bahamas,Unprovoked,Fishing,N,Y
1469,2003.07.00.c,2003,Usa,Unprovoked,Fishing,N,Y
1470,2003.07.00.b,2003,French Polynesia,Unprovoked,Fishing,N,Y
1471,2003.07.00.a,2003,New Zealand,Unprovoked,Snorkeling,N,Y
1472,2003.06.30,2003,Usa,Unprovoked,Surfing,N,Y
1473,2003.06.26,2003,Usa,Unprovoked,Surfing,N,Y
1474,2003.06.24.b,2003,Usa,Unprovoked,Standing,N,Y
1475,2003.06.24.a,2003,Usa,Unprovoked,Swimming,N,Y
1476,2003.06.22,2003,Usa,Unprovoked,Swimming,N,Y
1477,2003.06.19,2003,Usa,Unprovoked,Surfing,N,Y
1478,2003.06.08,2003,Usa,Unprovoked,Surfing,N,Y
1479,2003.06.00,2003,Usa,Invalid,Swimming,N,Y
1480,2003.05.25,2003,Usa,Unprovoked,Surfing,N,Y
1481,2003.05.14,2003,Usa,Unprovoked,Wading,N,Y
1482,2003.05.10,2003,Usa,Unprovoked,Swimming,N,Y
1483,2003.05.07,2003,Usa,Provoked,Surfing,N,Y
1484,2003.05.03,2003,Usa,Unprovoked,Others,N,Y
1485,2003.04.26,2003,Brazil,Provoked,Others,N,Y
1486,2003.04.25,2003,Brazil,Unprovoked,Swimming,N,Y
1487,2003.04.23.b,2003,Brazil,Unprovoked,Surfing,N,Y
1488,2003.04.23.a,2003,Brazil,Unprovoked,Swimming,N,Y
1489,2003.04.21.b,2003,Usa,Unprovoked,Surfing,N,Y
1490,2003.04.21.a,2003,Usa,Unprovoked,Surfing,N,Y
1491,2003.04.20.c,2003,Usa,Unprovoked,Surfing,N,Y
1492,2003.04.20.b,2003,Usa,Unprovoked,Surfing,N,Y
1493,2003.04.20.a,2003,Usa,Unprovoked,Surfing,N,Y
1494,2003.04.19,2003,Usa,Unprovoked,Others,N,Y
1495,2003.04.18,2003,Usa,Unprovoked,Surfing,N,Y
1496,2003.04.15,2003,Usa,Unprovoked,Swimming,N,Y
1497,2003.04.11,2003,Venezuela,Unprovoked,Surfing,N,N
1498,2003.04.09,2003,Usa,Unprovoked,Surfing,N,Y
1499,2003.04.04,2003,Usa,Unprovoked,Surfing,N,Y
1500,2003.03.10,2003,Usa,Provoked,Others,N,Y
1501,2003.02.27,2003,New Zealand,Unprovoked,Diving,N,Y
1502,2003.02.15.b,2003,Australia,Unprovoked,Wading,N,Y
1503,2003.02.15.a,2003,Usa,Unprovoked,Swimming,N,Y
1504,2003.02.11,2003,Australia,Unprovoked,Swimming,N,Y
1505,2003.02.08,2003,Australia,Unprovoked,Swimming,Y,Y
1506,2003.01.17,2003,South Africa,Invalid,Others,Y,Y
1507,2003.01.03,2003,Costa Rica,Unprovoked,Surfing,N,Y
1508,2003.01.02,2003,Australia,Unprovoked,Surfing,N,Y
1509,2002.12.29,2002,Australia,Unprovoked,Snorkeling,N,Y
1510,2002.12.24,2002,South Africa,Unprovoked,Snorkeling,N,Y
1511,2002.12.21,2002,Australia,Unprovoked,Diving,N,Y
1512,2002.12.20,2002,Australia,Invalid,Swimming,N,Y
1513,2002.12.16,2002,Australia,Unprovoked,Swimming,Y,Y
1514,2002.12.01,2002,Brazil,Unprovoked,Surfing,Y,Y
1515,2002.11.28.b,2002,Micronesia,Unprovoked,Diving,N,N
1516,2002.11.28.a,2002,Usa,Unprovoked,Boarding,N,Y
1517,2002.11.17,2002,Usa,Unprovoked,Swimming,N,Y
1518,2002.11.14,2002,Turks & Caicos,Unprovoked,Snorkeling,N,N
1519,2002.11.11,2002,Usa,Unprovoked,Surfing,N,Y
1520,2002.11.02,2002,Usa,Unprovoked,Boarding,N,Y
1521,2002.11.00.a,2002,French Polynesia,Unprovoked,Fishing,N,Y
1522,2002.10.30,2002,Usa,Unprovoked,Swimming,N,Y
1523,2002.10.14,2002,Brazil,Unprovoked,Swimming,Y,Y
1524,2002.10.11,2002,Usa,Unprovoked,Surfing,N,Y
1525,2002.10.05.b,2002,Usa,Unprovoked,Surfing,N,Y
1526,2002.10.05.a,2002,Usa,Unprovoked,Surfing,N,Y
1527,2002.10.03,2002,Usa,Unprovoked,Surfing,N,Y
1528,2002.09.30,2002,Usa,Unprovoked,Surfing,N,Y
1529,2002.09.29,2002,Usa,Unprovoked,Surfing,N,Y
1530,2002.09.27.c,2002,Usa,Unprovoked,Fishing,N,Y
1531,2002.09.27.b,2002,Usa,Provoked,Fishing,N,Y
1532,2002.09.27.a,2002,Tonga,Provoked,Swimming,N,Y
1533,2002.09.21.b,2002,Usa,Unprovoked,Surfing,N,Y
1534,2002.09.21.a,2002,Usa,Unprovoked,Surfing,N,Y
1535,2002.09.16.b,2002,Brazil,Unprovoked,Swimming,N,Y
1536,2002.09.16.a,2002,Usa,Unprovoked,Boarding,N,Y
1537,2002.09.13,2002,South Africa,Unprovoked,Surfing,N,Y
1538,2002.09.09,2002,Usa,Unprovoked,Boarding,N,Y
1539,2002.09.05,2002,Usa,Provoked,Wading,N,Y
1540,2002.08.28,2002,Usa,Unprovoked,Surfing,N,Y
1541,2002.08.17,2002,Usa,Unprovoked,Swimming,N,Y
1542,2002.08.14,2002,Usa,Unprovoked,Surfing,N,Y
1543,2002.08.11,2002,Usa,Unprovoked,Surfing,N,Y
1544,2002.08.07,2002,Usa,Unprovoked,Standing,N,Y
1545,2002.08.06.R,2002,United Kingdom,Provoked,Diving,N,N
1546,2002.08.05,2002,Usa,Unprovoked,Standing,N,Y
1547,2002.07.26,2002,Usa,Unprovoked,Surfing,N,Y
1548,2002.07.20,2002,Usa,Unprovoked,Swimming,N,Y
1549,2002.07.10,2002,Usa,Provoked,Surfing,N,Y
1550,2002.07.09.b,2002,Usa,Provoked,Fishing,Y,Y
1551,2002.07.09.a,2002,Brazil,Unprovoked,Surfing,N,Y
1552,2002.07.04,2002,Usa,Unprovoked,Standing,N,Y
1553,2002.06.20.b,2002,Australia,Unprovoked,Surfing,N,Y
1554,2002.06.20.a,2002,Usa,Unprovoked,Swimming,N,Y
1555,2002.06.13.R1,2002,Papua New Guinea,Unprovoked,Others,Y,Y
1556,2002.06.11.b,2002,Usa,Unprovoked,Surfing,N,Y
1557,2002.06.11.a,2002,Usa,Unprovoked,Surfing,N,Y
1558,2002.06.09.b,2002,Usa,Unprovoked,Surfing,N,Y
1559,2002.06.09.a,2002,Usa,Unprovoked,Swimming,N,Y
1560,2002.06.03,2002,South Africa,Unprovoked,Snorkeling,N,Y
1561,2002.05.31.b,2002,Usa,Unprovoked,Surfing,N,Y
1562,2002.05.31.a,2002,Usa,Unprovoked,Others,N,Y
1563,2002.05.22.b,2002,Usa,Provoked,Fishing,N,Y
1564,2002.05.22.a,2002,Usa,Unprovoked,Surfing,N,Y
1565,2002.05.21.R,2002,Costa Rica,Unprovoked,Surfing,N,Y
1566,2002.05.21,2002,Papua New Guinea,Unprovoked,Others,N,Y
1567,2002.05.13,2002,Usa,Unprovoked,Fishing,N,Y
1568,2002.05.10,2002,Brazil,Unprovoked,Surfing,N,Y
1569,2002.05.07,2002,Australia,Provoked,Fishing,N,Y
1570,2002.04.30,2002,Australia,Unprovoked,Surfing,Y,Y
1571,2002.04.21,2002,Australia,Invalid,Fishing,Y,Y
1572,2002.04.20,2002,Usa,Unprovoked,Surfing,N,Y
1573,2002.04.18,2002,Usa,Unprovoked,Surfing,N,Y
1574,2002.04.12,2002,Australia,Unprovoked,Swimming,N,Y
1575,2002.04.09,2002,Bahamas,Unprovoked,Standing,N,Y
1576,2002.04.02,2002,Usa,Unprovoked,Wading,N,Y
1577,2002.04.01,2002,Usa,Unprovoked,Swimming,N,Y
1578,2002.03.25.b,2002,Usa,Unprovoked,Boarding,N,Y
1579,2002.03.25.a,2002,Usa,Unprovoked,Wading,N,Y
1580,2002.03.24,2002,Brazil,Unprovoked,Swimming,Y,Y
1581,2002.03.19,2002,Usa,Unprovoked,Swimming,N,Y
1582,2002.03.15.b,2002,Usa,Unprovoked,Snorkeling,N,Y
1583,2002.03.15.a,2002,Usa,Unprovoked,Surfing,N,Y
1584,2002.03.03,2002,New Caledonia,Invalid,Fishing,Y,Y
1585,2002.02.23,2002,Turks & Caicos,Unprovoked,Fishing,Y,N
1586,2002.02.16,2002,Australia,Unprovoked,Surfing,N,Y
1587,2002.02.07,2002,Australia,Unprovoked,Others,N,Y
1588,2002.01.30.b,2002,Australia,Unprovoked,Surfing,N,Y
1589,2002.01.30.a,2002,Australia,Unprovoked,Swimming,N,Y
1590,2002.01.04,2002,South Africa,Unprovoked,Fishing,N,Y
1591,2002.01.03,2002,Brazil,Unprovoked,Swimming,Y,Y
1592,2002.01.01.b,2002,South Africa,Unprovoked,Surfing,N,Y
1593,2002.01.01.a,2002,Usa,Unprovoked,Snorkeling,N,Y
1594,2001.12.21,2001,Australia,Invalid,Surfing,N,Y
1595,2001.11.23,2001,Australia,Unprovoked,Surfing,N,Y
1596,2001.11.14,2001,Usa,Unprovoked,Surfing,N,Y
1597,2001.11.07,2001,Australia,Invalid,Surfing,N,Y
1598,2001.10.07,2001,South Africa,Unprovoked,Boarding,N,Y
1599,2001.10.02,2001,Australia,Unprovoked,Snorkeling,N,Y
1600,2001.09.30.b,2001,Mexico,Unprovoked,Surfing,N,Y
1601,2001.09.24,2001,Usa,Provoked,Surfing,N,Y
1602,2001.09.18,2001,Usa,Unprovoked,Surfing,N,Y
1603,2001.09.16,2001,Usa,Invalid,Diving,Y,Y
1604,2001.09.15.b,2001,Usa,Unprovoked,Boarding,N,Y
1605,2001.09.15.a,2001,Usa,Unprovoked,Surfing,N,Y
1606,2001.09.13,2001,United Kingdom,Provoked,Diving,N,N
1607,2001.09.08,2001,Usa,Provoked,Fishing,N,Y
1608,2001.09.07.b,2001,Usa,Unprovoked,Others,N,Y
1609,2001.09.07.a,2001,Usa,Invalid,Swimming,N,Y
1610,2001.09.03.b,2001,Usa,Unprovoked,Swimming,Y,Y
1611,2001.09.03.a,2001,Usa,Unprovoked,Swimming,N,Y
1612,2001.09.02,2001,Usa,Unprovoked,Wading,N,Y
1613,2001.09.01,2001,Usa,Unprovoked,Swimming,Y,Y
1614,2001.08.31,2001,Bahamas,Unprovoked,Fishing,N,Y
1615,2001.08.29,2001,Usa,Unprovoked,Standing,N,Y
1616,2001.08.27,2001,Usa,Unprovoked,Wading,N,Y
1617,2001.08.26,2001,Usa,Unprovoked,Boarding,N,Y
1618,2001.08.25,2001,Usa,Unprovoked,Boarding,N,Y
1619,2001.08.22,2001,Usa,Unprovoked,Surfing,N,Y
1620,2001.08.21,2001,Usa,Unprovoked,Surfing,N,Y
1621,2001.08.19.c,2001,Usa,Unprovoked,Surfing,N,Y
1622,2001.08.19.b,2001,Usa,Unprovoked,Surfing,N,Y
1623,2001.08.19.a,2001,Usa,Unprovoked,Surfing,N,Y
1624,2001.08.18.c,2001,Usa,Unprovoked,Surfing,N,Y
1625,2001.08.18.b,2001,Usa,Unprovoked,Surfing,N,Y
1626,2001.08.18.a,2001,Usa,Unprovoked,Surfing,N,Y
1627,2001.08.16,2001,Bahamas,Unprovoked,Fishing,N,Y
1628,2001.08.12,2001,Thailand,Unprovoked,Others,N,N
1629,2001.08.04,2001,Bahamas,Unprovoked,Swimming,N,Y
1630,2001.08.03,2001,Italy,Boat,Fishing,N,Y
1631,2001.07.21,2001,Usa,Boat,Fishing,N,Y
1632,2001.07.15.b,2001,Usa,Unprovoked,Surfing,N,Y
1633,2001.07.15.a,2001,Usa,Unprovoked,Boarding,N,Y
1634,2001.07.06.b,2001,Mexico,Unprovoked,Surfing,N,Y
1635,2001.07.06.a,2001,Usa,Unprovoked,Swimming,N,Y
1636,2001.07.00,2001,Usa,Unprovoked,Others,N,Y
1637,2001.06.12,2001,Usa,Unprovoked,Swimming,N,Y
1638,2001.06.10,2001,Usa,Provoked,Fishing,N,Y
1639,2001.06.09,2001,Australia,Invalid,Others,Y,Y
1640,2001.06.03,2001,Usa,Unprovoked,Wading,N,Y
1641,2001.05.23 ,2001,Usa,Unprovoked,Swimming,N,Y
1642,2001.05.20,2001,Usa,Unprovoked,Swimming,N,Y
1643,2001.05.18,2001,Philippines,Provoked,Fishing,N,Y
1644,2001.05.08,2001,South Africa,Unprovoked,Surfing,N,Y
1645,2001.05.04,2001,Australia,Unprovoked,Surfing,N,Y
1646,2001.05.03,2001,Usa,Unprovoked,Surfing,N,Y
1647,2001.05.00,2001,Fiji,Unprovoked,Fishing,Y,Y
1648,2001.04.28,2001,Usa,Unprovoked,Boarding,N,Y
1649,2001.04.13.b,2001,Usa,Unprovoked,Surfing,N,Y
1650,2001.04.13.a,2001,Usa,Unprovoked,Surfing,N,Y
1651,2001.04.12.d,2001,Usa,Unprovoked,Surfing,N,Y
1652,2001.04.12.c,2001,Usa,Unprovoked,Surfing,N,Y
1653,2001.04.12.b,2001,Usa,Unprovoked,Boarding,N,Y
1654,2001.04.12.a,2001,Usa,Unprovoked,Surfing,N,Y
1655,2001.04.11.d,2001,Usa,Unprovoked,Surfing,N,Y
1656,2001.04.11.c,2001,Usa,Unprovoked,Surfing,N,Y
1657,2001.04.11.a,2001,Usa,Unprovoked,Surfing,N,Y
1658,2001.04.10,2001,Usa,Unprovoked,Surfing,N,Y
1659,2001.04.08.b,2001,South Africa,Unprovoked,Surfing,N,Y
1660,2001.04.08.a,2001,Australia,Provoked,Snorkeling,N,Y
1661,2001.04.05,2001,Usa,Unprovoked,Surfing,N,Y
1662,2001.04.02.b,2001,Brazil,Unprovoked,Others,N,Y
1663,2001.04.02.a,2001,Australia,Unprovoked,Surfing,N,Y
1664,2001.03.23,2001,Usa,Unprovoked,Boarding,N,Y
1665,2001.03.09,2001,Usa,Unprovoked,Surfing,N,Y
1666,2001.03.08,2001,Brazil,Invalid,Others,N,Y
1667,2001.03.03,2001,Brazil,Unprovoked,Swimming,Y,Y
1668,2001.03.00,2001,Caribbean Sea,Sea Disaster,Boarding,Y,N
1669,2001.02.26,2001,Australia,Boat,Fishing,N,Y
1670,2001.02.11,2001,Malaysia,Invalid,Others,Y,N
1671,2001.02.04,2001,Australia,Unprovoked,Surfing,N,Y
1672,2001.01.24.R,2001,Australia,Boat,Others,N,Y
1673,2001.01.24,2001,Cuba,Unprovoked,Swimming,N,Y
1674,2001.01.21 ,2001,Australia,Boat,Fishing,N,Y
1675,2001.01.09,2001,Usa,Unprovoked,Surfing,N,Y
1676,2001.01.06,2001,New Zealand,Boat,Others,N,Y
1677,2000.12.24,2000,Australia,Unprovoked,Diving,N,Y
1678,2000.12.12,2000,Fiji,Unprovoked,Swimming,Y,Y
1679,2000.12.11,2000,Australia,Boat,Fishing,N,Y
1680,2000.12.05,2000,Canada,Unprovoked,Diving,N,N
1681,2000.12.03,2000,Australia,Unprovoked,Fishing,N,Y
1682,2000.12.00,2000,New Zealand,Unprovoked,Surfing,Y,Y
1683,2000.11.21,2000,Australia,Unprovoked,Diving,N,Y
1684,2000.11.20,2000,Australia,Invalid,Others,Y,Y
1685,2000.11.18,2000,Usa,Unprovoked,Swimming,N,Y
1686,2000.11.10,2000,Usa,Invalid,Others,N,Y
1687,2000.11.06.b,2000,Australia,Unprovoked,Swimming,N,Y
1688,2000.11.06.a,2000,Australia,Unprovoked,Swimming,Y,Y
1689,2000.11.04,2000,Usa,Unprovoked,Surfing,N,Y
1690,2000.10.29,2000,Australia,Boat,Fishing,N,Y
1691,2000.10.20,2000,Usa,Unprovoked,Surfing,N,Y
1692,2000.10.18,2000,Usa,Unprovoked,Swimming,N,Y
1693,2000.10.14,2000,Usa,Unprovoked,Swimming,N,Y
1694,2000.10.09,2000,Usa,Unprovoked,Surfing,N,Y
1695,2000.10.06.b,2000,Usa,Unprovoked,Surfing,N,Y
1696,2000.10.06.a,2000,Usa,Unprovoked,Surfing,N,Y
1697,2000.10.02,2000,Usa,Unprovoked,Surfing,N,Y
1698,2000.09.29,2000,Usa,Unprovoked,Surfing,N,Y
1699,2000.09.25,2000,Australia,Unprovoked,Surfing,Y,Y
1700,2000.09.24,2000,Australia,Unprovoked,Surfing,Y,Y
1701,2000.09.18,2000,Australia,Provoked,Others,N,Y
1702,2000.09.16.b,2000,Okinawa,Unprovoked,Surfing,Y,N
1703,2000.09.15,2000,Usa,Unprovoked,Surfing,N,Y
1704,2000.09.12,2000,Usa,Unprovoked,Surfing,N,Y
1705,2000.09.11,2000,Usa,Unprovoked,Surfing,N,Y
1706,2000.09.10.b,2000,Usa,Unprovoked,Swimming,N,Y
1707,2000.09.10.a,2000,South Africa,Unprovoked,Diving,N,Y
1708,2000.09.08.c,2000,Tanzania,Unprovoked,Swimming,Y,N
1709,2000.09.08.b,2000,Usa,Unprovoked,Wading,N,Y
1710,2000.09.08.a,2000,Reunion,Unprovoked,Surfing,N,Y
1711,2000.09.00.b,2000,Tanzania,Unprovoked,Swimming,Y,N
1712,2000.08.31,2000,Usa,Unprovoked,Swimming,N,Y
1713,2000.08.30,2000,Usa,Unprovoked,Others,Y,Y
1714,2000.08.27.R,2000,Usa,Provoked,Others,N,Y
1715,2000.08.21,2000,Usa,Unprovoked,Swimming,N,Y
1716,2000.08.15,2000,Usa,Unprovoked,Surfing,N,Y
1717,2000.08.13,2000,Usa,Unprovoked,Surfing,N,Y
1718,2000.08.12,2000,Usa,Unprovoked,Standing,N,Y
1719,2000.08.11,2000,Usa,Invalid,Swimming,N,Y
1720,2000.08.10,2000,Usa,Invalid,Others,Y,Y
1721,2000.08.00,2000,Tanzania,Unprovoked,Swimming,Y,N
1722,2000.07.22,2000,Usa,Unprovoked,Snorkeling,N,Y
1723,2000.07.17,2000,Usa,Unprovoked,Surfing,N,Y
1724,2000.07.16.b,2000,Usa,Unprovoked,Surfing,N,Y
1725,2000.07.16.a,2000,South Africa,Unprovoked,Surfing,N,Y
1726,2000.07.15.b,2000,South Africa,Unprovoked,Surfing,N,Y
1727,2000.07.15.a,2000,South Africa,Unprovoked,Surfing,N,Y
1728,2000.07.12,2000,Tonga,Unprovoked,Diving,N,Y
1729,2000.07.10,2000,Usa,Unprovoked,Wading,N,Y
1730,2000.07.09,2000,Usa,Unprovoked,Swimming,N,Y
1731,2000.07.07,2000,Usa,Unprovoked,Others,N,Y
1732,2000.07.06,2000,Usa,Unprovoked,Others,N,Y
1733,2000.07.04.b,2000,Usa,Unprovoked,Wading,N,Y
1734,2000.07.04.a,2000,Usa,Unprovoked,Fishing,N,Y
1735,2000.07.02.b,2000,Usa,Unprovoked,Wading,N,Y
1736,2000.07.02.a,2000,Usa,Unprovoked,Standing,N,Y
1737,2000.07.00,2000,Tanzania,Unprovoked,Swimming,Y,N
1738,2000.06.29,2000,New Zealand,Boat,Fishing,N,Y
1739,2000.06.19,2000,Usa,Unprovoked,Standing,N,Y
1740,2000.06.13,2000,Usa,Boat,Others,N,Y
1741,2000.06.10,2000,Usa,Unprovoked,Surfing,N,Y
1742,2000.06.09.b,2000,Usa,Unprovoked,Swimming,N,Y
1743,2000.06.09.a,2000,Usa,Unprovoked,Swimming,N,Y
1744,2000.06.02,2000,Usa,Unprovoked,Snorkeling,N,Y
1745,2000.06.00,2000,Tanzania,Unprovoked,Swimming,Y,N
1746,2000.05.13,2000,New Caledonia,Sea Disaster,Boarding,Y,Y
1747,2000.05.07.b,2000,Papua New Guinea,Unprovoked,Standing,N,Y
1748,2000.05.07.a,2000,Papua New Guinea,Unprovoked,Diving,Y,Y
1749,2000.04.14,2000,Usa,Unprovoked,Others,N,Y
1750,2000.04.09,2000,Usa,Unprovoked,Wading,N,Y
1751,2000.03.31,2000,Usa,Unprovoked,Fishing,N,Y
1752,2000.03.30,2000,Australia,Unprovoked,Swimming,N,Y
1753,2000.03.26,2000,Usa,Unprovoked,Boarding,N,Y
1754,2000.03.24,2000,Usa,Unprovoked,Surfing,N,Y
1755,2000.03.15,2000,New Caledonia,Unprovoked,Fishing,Y,Y
1756,2000.03.14,2000,Australia,Unprovoked,Surfing,N,Y
1757,2000.03.10,2000,Australia,Boat,Others,N,Y
1758,2000.03.09,2000,Australia,Boat,Others,N,Y
1759,2000.03.02,2000,Australia,Unprovoked,Swimming,N,Y
1760,2000.03.00,2000,Usa,Unprovoked,Fishing,N,Y
1761,2000.02.19,2000,South Africa,Unprovoked,Surfing,N,Y
1762,2000.02.14,2000,England,Provoked,Others,N,N
1763,2000.02.03,2000,New Zealand,Unprovoked,Surfing,N,Y
1764,2000.02.01,2000,Australia,Unprovoked,Surfing,N,Y
1765,2000.01.28.R,2000,Reunion,Boat,Boarding,Y,Y
1766,2000.01.05,2000,Thailand,Unprovoked,Diving,Y,N
1767,2000.00.00,2000,Usa,Boat,Fishing,N,Y
1768,1999.12.31.c,1999,New Zealand,Unprovoked,Surfing,N,Y
1769,1999.12.31.b,1999,New Zealand,Unprovoked,Swimming,N,Y
1770,1999.12.31.a,1999,New Zealand,Unprovoked,Bathing,N,Y
1771,1999.12.26,1999,Brazil,Unprovoked,Surfing,N,Y
1772,1999.12.14,1999,Usa,Invalid,Diving,Y,Y
1773,1999.12.06,1999,Brazil,Invalid,Fishing,N,Y
1774,1999.12.02,1999,Usa,Unprovoked,Surfing,N,Y
1775,1999.11.30,1999,Usa,Unprovoked,Surfing,N,Y
1776,1999.11.23,1999,Usa,Unprovoked,Swimming,N,Y
1777,1999.11.15,1999,Usa,Unprovoked,Surfing,N,Y
1778,1999.11.13,1999,South Africa,Unprovoked,Surfing,N,Y
1779,1999.11.06,1999,Brazil,Unprovoked,Fishing,N,Y
1780,1999.11.00.b,1999,Marshall Islands,Unprovoked,Swimming,N,N
1781,1999.11.00.a,1999,Marshall Islands,Unprovoked,Swimming,N,N
1782,1999.10.30.b,1999,Usa,Unprovoked,Boarding,N,Y
1783,1999.10.30.a,1999,Usa,Unprovoked,Surfing,N,Y
1784,1999.10.20,1999,Usa,Unprovoked,Surfing,N,Y
1785,1999.10.01,1999,Usa,Unprovoked,Surfing,N,Y
1786,1999.09.29,1999,Usa,Unprovoked,Surfing,N,Y
1787,1999.09.24,1999,Italy,Boat,Fishing,N,Y
